Hierarchy,Title,Space,Releases (roll-up),Releases,Team (roll-up),Team,Assignee,Reporter,Sprint (roll-up),Sprint,Target start date,Target end date,Due date (roll-up),Due date,Story points (roll-up),Story points,Parent,Priority,Labels,Components,Work item key,Work item status,Goal,Goal status,Idea,Progress (%),Progress completed (sp),Progress remaining (sp),Progress (%) work item count (IC),To do IC,In progress IC,Done IC,Total IC,Start date (roll-up),Start date,MoSCoW,T-shirt Size,DA Team,SNOW reference no.,Business Dept,Estimate (T-shirt size),BusinessValue,Business unit
Epic,Team Capacity FY26 VanGuard,Data Office,,,"DO - COPS, DO - Vanguard",Data Office,Greg Collocott,Greg Collocott,"COPS FY26-Q4-S4, Vanguard FY26-Q4-S4, Vanguard FY26-Q4-S5",,,,25-Mar-26,,,,Team Capacity FY26,Medium,,Squad Vanguard,DA-6444,In Progress,,,,0,0,0,80,0,1,4,5,26-Feb-26,,Must Have,,,,,,,
Epic,DMND0003615 Fix Procon ADF pipeline concurrency and race condition issues,Data Office,,,,DO - DataCruiser,Philip Troop,Sheldon Johnston,,,,,,24-Feb-26,1,,DataCruiser Demands (Data Office),Medium,"DataCruiser, Engineering","Squad DataCruiser, BAU - Funding, Demands - BAU, DO Q4 DataCruiser Planning",DA-1105,In Progress,,,,0,0,1,50,1,0,1,2,,28-Oct-25,Could Have,,,DMND0003615,TFM,,,Toyota Fleet Management
Epic,DMND0003913 Finance Data Domain,Data Office,,,,DO - DataCruiser,Ihab Emam,Anette Hon,,,,,,,,,DataCruiser Demands (Data Office),High,"DataCruiser, Data_Architecture","Squad DataCruiser, BAU - Funding, Demands - BAU, Data Architecture - Practice",DA-1914,Backlog,,,,0,0,0,0,0,0,0,0,,,,X-Large (> 6 weeks),Data Architecture,DMND0003913,Corporate,,,
Epic,Demand | Jira & EDMP Integration | Delivery Data Ingestion & Reporting Uplift,Data Office,,,,DO - DataCruiser,Prerna Sharma,Prerna Sharma,,,,,,,,1,DataCruiser Demands (Data Office),Medium,"DataCruiser, Engineering","Squad DataCruiser, BAU - Funding, DO Q4 DataCruiser Planning",DA-5777,Backlog,,,,0,0,1,0,1,0,0,1,,,Must Have,Small (< 2 weeks),NA,,Corporate,,,
Epic,DMND0003818 PPSR Data Structure,Data Office,,,DO - DataCruiser,DO - DataCruiser,Prerna Sharma,Anette Hon,,,,,,30-Jun-26,15,,DataCruiser Demands (Data Office),Medium,"DataCruiser, PPSR","Squad DataCruiser, BAU - Funding, Demands - BAU, DO Q4 DataCruiser Planning, DO Q3 Planned, DO FY27 Q1 DataCruiser Planning",DA-1428,Elaboration,,,,11.76,2,15,16.67,5,0,1,6,,,Wont Have,Small (< 2 weeks),NA,DMND0003818,Risk,,,
Epic,Set up Databricks One / Genie (AI/BI) for Customer Insights (Proof of Concept only),Data Office,,,,DO - DataCruiser,Prafull Ranjan,Anette Hon,,,,,,31-Mar-26,,,Kizuna - SAP (HANA) Upgrade,Medium,,"Squad DataCruiser, Data - Domain, Domain - Funding, Continuous Delivery (Data Dom) - CC, DO Q4 DataCruiser Planning",DA-4551,Done,,,,100,4,0,100,0,0,2,2,,,Should Have,,,,,,,
Epic,Design Party Canonical Physical Model,Data Office,,,"DO - Architecture Practice, DO - DataCruiser",DO - Architecture Practice,Ihab Emam,Ihab Emam,"DataCruiser FY26-Q4-S2, DataCruiser FY26-Q4-S3, DataCruiser FY26-Q4-S5, DataCruiser Q3S5",,,,,27-Oct-25,11,,Preferred Enterprise Dataset - Party Canonical,Medium,"DataCruiser, Hoshin","Squad DataCruiser, Data - Domain, Domain - Funding, ODS Epic - CC, Data Architecture - Practice, DO Q3 Planned",DA-1855,In Progress,,,,70,21,9,75,1,3,12,16,,28-Sep-25,,Medium (2 - 4 weeks),Data Architecture,,,,,
Epic,DMND0003631 Data Warehouse tfaap_fact_contract : create 'bridge' logic for migrated Contracts,Data Office,,,,DO - DataCruiser,Jack Cheng,Sheldon Johnston,,,,,,,,,IT and Data Office Demands,Highest,"DataCruiser, Engineering","Squad DataCruiser, BAU - Funding, Demands - BAU, Engineering - Practice, DO Q3 Planned",DA-1036,In Progress,,,,100,12,0,83.33,1,0,5,6,,,,Large (4 - 6 weeks),Engineering,DMND0003631,IT,,,
Epic,Team Capacity FY27 Gemba,Data Office,,,DO - Gemba,Data Office,Mark Pavkovic,Mark Pavkovic,"Gemba FY26-Q4-S3, Gemba FY27-Q1-S1, Gemba FY27-Q1-S2",,,,29-Apr-26,,,,Team Capacity FY26,Medium,,Squad Gemba,DA-7050,Backlog,,,,0,0,0,0,2,0,0,2,12-Feb-26,,Must Have,,,,,,,
Epic,DMND0003958 - SOX activation audit control,Data Office,,,,DO - COPS,,Asif Iftikhar,,,,,,,,1,,Lowest,"COPS, Engineering","Squad COPS, BAU - Funding, Demands - BAU, DO Q4 COPS Planning",DA-7131,Backlog,,,,0,0,1,0,0,0,0,0,,,,Medium (2 - 4 weeks),NA,DMND0003594,,,,Operations
Epic,DMND0004209 - Enhancement of the PowerBi Retail Lending Dashboard,Data Office,,,,,Asif Iftikhar,Asif Iftikhar,,,,,,,,,,Lowest,,Squad COPS,DA-7132,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,DMND0004218,,,,Operations
Epic,Commercial Quote 2.0 uplift,Data Office,,,DO - DataCruiser,DO - DataCruiser,Prerna Sharma,Philip Troop,"DataCruiser FY26-Q4-S4, DataCruiser FY27-Q1-Sprint 1, DataCruiser FY27-Q1-Sprint 2, DataCruiser FY27-Q1-Sprint 3",DataCruiser FY26-Q4-PI,,,,31-Mar-26,8,,,Medium,,"Squad DataCruiser, BAU - Funding, DO FY27 Q1 Data Office Domain Planning, DO FY27 Q1 DataCruiser Planning",DA-7232,Backlog,,,,37.5,3,5,14.29,6,0,1,7,,,,,,,,,,
Epic,YAML Testing ,Data Office,,,,,Gaurav Rawat,Gaurav Rawat,,,,,,,,3,RFI Migration,High,,,DA-7334,Done,,,,100,3,0,0,0,0,0,0,,,,,,,,,,
Epic,RFI Historical Data Migration,Data Office,,,,,Gaurav Rawat,Gaurav Rawat,,,,,,,,5,RFI Migration,Medium,,,DA-7373,In Progress,,,,0,0,5,0,0,0,0,0,,,,,,,,,,
Epic,DMND0004273 EDMP TFAAP_DIM_Contract.TerminationProcessDate Generate for Leastrac and Miles Contracts,Data Office,,,,,Philip Troop,Parteek Gabba,,,,,,,,,,Medium,,,DA-7429,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,DMND0004273,,,,Risk Management
Epic,DMND0004286 End-to-End Support to Develop and Deploy ML Models,Data Office,,,,,Philip Troop,Parteek Gabba,,,,,,,,,,Medium,,,DA-7430,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,DMND0004286,,,,Risk Management
Epic,DMND0004284 Insurance Elsewhere 2.0 POC - March Send,Data Office,,,,,Philip Troop,Parteek Gabba,,,,,,,,,,Medium,,,DA-7431,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,DMND0004284,,,,Market & Partner Development
Epic,DMND0004278 Measure Time to Decision for Hardship Applications,Data Office,,,,,Philip Troop,Parteek Gabba,,,,,,,,,,Medium,,,DA-7432,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,DMND0004278,,,,Operations - Collections
Epic,DMND0004283 Correct Customer Data: Retain One 'is_current=true' & Tag Source System Deletions via Date Field in Semantic/Conformed,Data Office,,,,,Philip Troop,Parteek Gabba,,,,,,,,,,Medium,,,DA-7433,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,DMND0004283,,,,Data Office
Epic,FY27-Q1 Gemba Incidents,Data Office,,,,DO - Gemba,Mark Pavkovic,Mark Pavkovic,,,,,,,,,Incidents & Service Requests,Medium,,"Squad Gemba, BAU - Funding, Incidents - BAU, DO FY27 Q1 Gemba Planning",DA-7743,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,FY27-Q1 Gemba | BAU / Service Requests,Data Office,,,,DO - Gemba,Mark Pavkovic,Mark Pavkovic,,,,,,,,,Incidents & Service Requests,Medium,,"Squad Gemba, BAU - Funding, Service Requests - BAU",DA-7744,Backlog,,,,0,0,0,0,0,0,0,0,,,Must Have,,,,,,,
Epic,Lack of an interface for vehicle code mapping,Data Office,,,,Data Office,,Mark Pavkovic,,,,,,,,,Data Office Tech Debt Register,Medium,,,DA-7769,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,Hardship data doesn’t fit with our architecture,Data Office,,,,Data Office,,Mark Pavkovic,,,,,,,,,Data Office Tech Debt Register,Medium,,,DA-7770,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,Dimensional model of dim/fact tables vintage design,Data Office,,,,Data Office,,Mark Pavkovic,,,,,,,,,Data Office Tech Debt Register,Medium,,,DA-7771,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,Ingestion Complaints Master BIX ,Data Office,,,DO - COPS,DO - COPS,Himanshu Gahlot,Sean Murray,,,,,,,,,ASIC Reporting - IDR / EDR Complaints,Medium,,"Squad COPS, Customer - Domain, Domain - Funding",DA-7819,Backlog,,,,0,0,0,0,9,0,0,9,,,,,,,,,,
Epic,Asset Recovery - Phase 2: Post Go Live Development Changes,Data Office,,,DO - COPS,DO - COPS,Sean Murray,Sean Murray,,,,,,14-Mar-26,,,Asset Management Asset Recovery Project,Medium,,"Squad COPS, Project - Funding, AMAR - CC, DO Q4 COPS Planning",DA-7823,Backlog,,,,0,0,0,0,9,0,0,9,,,Must Have,,,,,,,
Epic,DMND0004260 | Head occupancy dashboard extra requirement,Data Office,,,,DO - DataCruiser,Prerna Sharma,Philip Troop,,,,,,31-Mar-26,,,DataCruiser Demands (Data Office),Medium,"DataCruiser, Engineering","Squad DataCruiser, BAU - Funding, Demands - BAU, DO FY27 Q1 DataCruiser Planning",DA-7825,Backlog,,,,0,0,0,0,0,0,0,0,,,Must Have,Medium (2 - 4 weeks),NA,DMND0003806,Corporate,,,Corporate Services
Epic,JIT Insights delivery pattern,Data Office,,,,DO - DataCruiser,Prafull Ranjan,Philip Troop,,,,,,,,,Just-In-Time Self-Service Insights,Medium,,"Squad DataCruiser, DO FY27 Q1 DataCruiser Planning",DA-8592,Backlog,,,,0,0,0,0,0,0,0,0,,,Should Have,,,,,,,
Epic,Deployment of Performance dashboard into Production EDMP,Data Office,,,,,Gaurav Rawat,Baldeep Kaur,,,,,,,,,RFI Migration,Medium,,,DA-9271,Done,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,Pega primary keys missing,Data Office,,,,,,Mark Pavkovic,,,,,,,,,Data Office Tech Debt Register,Medium,,,DA-9279,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,Timestamp columns being defined using incorrect datatype,Data Office,,,,,,Mark Pavkovic,,,,,,,,,Data Office Tech Debt Register,Medium,,,DA-9280,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,Define and Evaluate Solution Pathways for Scalable Self Service,Data Office,,,,,,Daniel Wade,,,,,,,,,,Medium,,,DA-9296,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,Create and Socialise the Self Service Rollout Plan,Data Office,,,,,,Daniel Wade,,,,,,,,,,Medium,,,DA-9301,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,Establish Lifecycle Standards for Just in Time Insights Products,Data Office,,,,,,Daniel Wade,,,,,,,,,,Medium,,,DA-9302,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,Implement Usage & Cost Transparency for Self Service Tools,Data Office,,,,,,Daniel Wade,,,,,,,,,,Medium,,,DA-9303,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,Enable Self-Service for Priority Data Segments,Data Office,,,,,,Daniel Wade,,,,,,,,,,Medium,,,DA-9304,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,Deliver End to End Data Quality Transparency,Data Office,,,,,,Daniel Wade,,,,,,,,,,Medium,,,DA-9305,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,Enable Priority Data Segments,Data Office,,,,,,Daniel Wade,,,,,,,,,,Medium,,,DA-9306,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,Complete Metadata for Preferred Data Segments,Data Office,,,,,,Daniel Wade,,,,,,,,,,Medium,,,DA-9307,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,Establish a Business Friendly Data Dictionary for Priority Segments,Data Office,,,,,,Daniel Wade,,,,,,,,,,Medium,,,DA-9308,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,Create Business Glossary for High Value Use Cases,Data Office,,,,,,Daniel Wade,,,,,,,,,,Medium,,,DA-9310,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,Implement Data Lineage for Critical Entities,Data Office,,,,,,Daniel Wade,,,,,,,,,,Medium,,,DA-9311,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,Establish Actionable Data Confidentiality Transparency,Data Office,,,,,,Daniel Wade,,,,,,,,,,Medium,,,DA-9313,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,Implement Role Based Access Controls for Priority Data Domains,Data Office,,,,,,Daniel Wade,,,,,,,,,,Medium,,,DA-9315,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,Create tables from WIP.Dbo.RFI,Data Office,,,,,Gaurav Rawat,Baldeep Kaur,,,,,,,,,RFI Migration,Medium,,,DA-9322,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,DMND0003471 AFCA regulatory changes - Foreseeable changes- Data Management,Data Office,,,,DO - Gemba,,Anju Unnithan,,,,,,,,,,Medium,,"Squad Gemba, BAU - Funding, DO FY27 Q1 Gemba Planning",DA-9356,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
